stop_id;stop_name;stop_desc;zone_id;type
par_8_3019;AV.ARCENTALES-ALBADALEJO;Avda de Arcentales 27;A;Autobús Urbano
par_8_4783;AV.ARCENTALES-AV.CANILLEJAS A VICALVARO;Avda de Arcentales 14;A;Autobús Urbano
par_8_4784;AV.ARCENTALES-AV.NIZA;Avda de Arcentales 28;A;Autobús Urbano
par_8_50009;ESTOCOLMO-ESTADIO METROPOLITANO;Ctra de San Blas a Coslada 1;A;Autobús Urbano
par_8_978;METRO GARCÍA NOBLEJAS;Calle de Emilio Muñoz 1 C;A;Autobús Urbano
par_8_979;METRO GARCÍA NOBLEJAS;Calle de Emilio Muñoz 1 C;A;Autobús Urbano
par_8_980;EMILIO MUÑOZ-STA.LEONOR;Calle de Emilio Muñoz 21;A;Autobús Urbano
par_8_981;EMILIO MUÑOZ-STA.LEONOR;Calle de Emilio Muñoz 21;A;Autobús Urbano
par_8_982;EMILIO MUÑOZ-ALFONSO GOMEZ;Calle de Emilio Muñoz 45;A;Autobús Urbano
par_8_983;EMILIO MUÑOZ-ALFONSO GOMEZ;Calle de Emilio Muñoz 43;A;Autobús Urbano
par_8_984;EMILIO MUÑOZ-MIGUEL YUSTE;Calle de Emilio Muñoz 57;A;Autobús Urbano
par_8_985;EMILIO MUÑOZ-MIGUEL YUSTE;Calle de Emilio Muñoz 57;A;Autobús Urbano
par_8_07101;BOYER-LOS CAVILAS;Calle de Boyer 5300;A;Autobús Urbano
par_8_07102;BOYER-CTRA.COSLADA;Calle de Boyer 4900;A;Autobús Urbano
par_8_07112;VELÁZQUEZ-CENTRO DE MAYORES;Calle de Velázquez 6;B1;Autobús Urbano
par_8_07119;MÉJICO-ARGENTINA;Calle   Méjico 16;B1;Autobús Urbano
par_8_07126;AV.BERLÍN-AULA COMPENSACIÓN EDUCATIVA;Avda de Vicálvaro 51;B1;Autobús Urbano
par_8_07127;AV.VICÁLVARO-GONZALO DE CÓRDOBA;Avda de Vicálvaro 10;B1;Autobús Urbano
par_8_07128;AV.CAÑADA-JESÚS DE SAN ANTONIO;Avda de la Cañada 5;B1;Autobús Urbano
par_8_07129;AV.CAÑADA-OVIEDO;Avda de la Cañada 89;B1;Autobús Urbano
par_8_07130;AV.CAÑADA-AV.JARAMA;Avda de la Cañada 48;B1;Autobús Urbano
par_8_07140;AV.CAÑADA-AV.JOSÉ GÁRATE;Avda de la Cañada 105;B1;Autobús Urbano
par_8_07141;AV.CAÑADA-CRUZ;Avda de la Cañada 79;B1;Autobús Urbano
par_8_07156;AV.CAÑADA-JESÚS DE SAN ANTONIO;Avda de la Cañada 4;B1;Autobús Urbano
par_8_07157;AV.VICÁLVARO-SEGURA;Calle del Júcar 2;B1;Autobús Urbano
par_8_07158;AV.BERLÍN-AULA COMPENSACIÓN EDUCATIVA;Avda de Berlín 2;B1;Autobús Urbano
par_8_07165;MÉJICO-ARGENTINA;Calle   Méjico 7;B1;Autobús Urbano
par_8_07182;BOYER-CTRA.VICÁLVARO;Calle de Boyer 4900;A;Autobús Urbano
par_8_07183;BOYER-LOS CAVILAS;Calle de Boyer 5;A;Autobús Urbano
par_8_08309;COLOMBIA-ARGENTINA;Calle   Colombia 15 D;B1;Autobús Urbano
par_8_09129;COLOMBIA-JESÚS DE SAN ANTONIO;Calle   Colombia 12;B1;Autobús Urbano
par_8_1069;SAN CIPRIANO-JARDIN DE LA DUQUESA;Calle de San Cipriano 31;A;Autobús Urbano
par_8_1074;SAN CIPRIANO-Pº ARTILLEROS;Calle de San Cipriano 11;A;Autobús Urbano
par_8_1075;Pº ARTILLEROS-VILLACARLOS;Paseo de los Artilleros 31;A;Autobús Urbano
par_8_10874;AV.CONSTITUCIÓN-PUERTO DE BILBAO;Avda de la Constitución 3200;B1;Autobús Urbano
par_8_10875;AV.CONSTITUCIÓN-MAR MEDITERRÁNEO;Ctra de Vicálvaro a Coslada 3400;B1;Autobús Urbano
par_8_1210;AV.CANILLEJAS AV VICALVARO-TOSCANA;Avda de Canillejas a Vicálvaro 94;A;Autobús Urbano
par_8_1211;AV.CANILLEJAS A VICALVARO-TOSCANA;Avda de Canillejas a Vicálvaro 175;A;Autobús Urbano
par_8_1213;Pº ARTILLEROS-CALAHORRA;Paseo de los Artilleros 12;A;Autobús Urbano
par_8_16138;AV.ESPAÑA-VELÁZQUEZ;Avda de España 23;B1;Autobús Urbano
par_8_16140;OCÉANO PACÍFICO-AV.ESPAÑA;Calle   Océano Pacífico 5;B1;Autobús Urbano
par_8_16141;OCÉANO PACÍFICO-AV.ESPAÑA;Calle   Océano Pacífico S/N;B1;Autobús Urbano
par_8_16142;OCÉANO PACÍFICO-PUERTO DE ALICANTE;Calle   Océano Pacífico S/N;B1;Autobús Urbano
par_8_16143;OCÉANO PACÍFICO-PUERTO DE ALICANTE;Calle   Océano Pacífico S/N;B1;Autobús Urbano
par_8_16144;PUERTO DE BARCELONA-OCÉANO PACÍFICO;Calle   Puerto de Barcelona 4;B1;Autobús Urbano
par_8_16145;PUERTO DE BARCELONA-OCÉANO PACÍFICO;Calle   Puerto de Barcelona 4;B1;Autobús Urbano
par_8_16146;PUERTO DE BARCELONA-MAR MEDITERRÁNEO;Calle   Puerto de Barcelona 4;B1;Autobús Urbano
par_8_16147;PUERTO DE BARCELONA-MAR MEDITERRÁNEO;Calle   Puerto de Barcelona 4;B1;Autobús Urbano
par_8_17617;SEVILLA-DOCTOR FLEMING;Calle   Sevilla 2;B1;Autobús Urbano
par_8_18510;PZA.ALSACIA-ALSACIA;Plaza de Alsacia 1;A;Autobús Urbano
par_8_19926;AV JARAMA-AV SAN PABLO;Avda del Jarama 1600;B1;Autobús Urbano
par_8_19927;AV.JARAMA-AV.SAN PABLO;Avda del Jarama 1600;B1;Autobús Urbano
par_8_21376;MAR MEDITERRÁNEO-PUERTO DE BILBAO;Calle   Mar Mediterráneo SN;B1;Autobús Urbano
par_8_21377;MAR MEDITERRÁNEO-PUERTO DE BILBAO;Calle   Mar Mediterráneo SN;B1;Autobús Urbano
par_8_4012;GRAN VÍA DEL ESTE-RIVAS;Calle de Rivas 5900;A;Autobús Urbano
par_8_4013;RIVAS-VILLABLANCA;Calle de Rivas 6000;A;Autobús Urbano
par_8_4210;AQUITANIA-TOSCANA;Calle de Aquitania 48;A;Autobús Urbano
par_8_4400;AV.GUADALAJARA-SAN ROMAN DEL VALLE;Avda de Guadalajara 35;A;Autobús Urbano
par_8_4507;AV.GUADALAJARA-AMPOSTA;Avda de Guadalajara 69;A;Autobús Urbano
par_8_4509;AV.GUADALAJARA-ALBERICIA;Avda de Guadalajara 103;A;Autobús Urbano
par_8_4546;SAN CIPRIANO-Pº ARTILLEROS;Calle del Lago Sanabria 3;A;Autobús Urbano
par_8_4547;Pº ARTILLEROS-VILLACARLOS;Paseo de los Artilleros 31;A;Autobús Urbano
par_8_4548;Pº ARTILLEROS-PZA.VICALVARADA;Paseo de los Artilleros 1;A;Autobús Urbano
par_8_4552;SAN CIPRIANO-JARDIN DE LA DUQUESA;Calle de San Cipriano 44 B;A;Autobús Urbano
par_8_4611;AV.CANILLEJAS-EST.AVENIDA DE GUADALAJARA;Avda de Canillejas a Vicálvaro 161;A;Autobús Urbano
par_8_4612;AV.CANILLEJAS A VICALVARO-M40;Avda de Canillejas a Vicálvaro 102;A;Autobús Urbano
par_8_4613;AV.CANILLEJAS A VICALVARO-M40;Avda de Canillejas a Vicálvaro 102;A;Autobús Urbano
par_8_4636;AQUITANIA-CAPRI;Calle de Aquitania 9;A;Autobús Urbano
par_8_4637;AQUITANIA-REPUBLICA ESLOVACA;Calle de Aquitania 26;A;Autobús Urbano
par_8_5108;GRAN VIA DEL ESTE-SAN CIPRIANO;Avda de la Gran Vía del Este 12;A;Autobús Urbano
par_8_5109;GRAN VIA DEL ESTE-SAN CIPRIANO;Avda de la Gran Vía del Este 12;A;Autobús Urbano
par_8_5321;SAN CIPRIANO-MINERVA;Calle de San Cipriano 59;A;Autobús Urbano
par_8_5322;SAN CIPRIANO-MINERVA;Calle de San Cipriano 59;A;Autobús Urbano
par_8_07120;PERÚ-PARQUE SALVADOR ALLENDE;Calle   Perú 12 B;B1;Autobús Urbano
par_8_07155;AV.MADRID-PZA.PRIMERO DE MAYO;Avda de Madrid 2;B1;Autobús Urbano
par_8_07164;PERÚ-PARQUE SALVADOR ALLENDE;Calle   Perú 12;B1;Autobús Urbano
par_8_07179;AV.ESPAÑA-MAR ROJO;Avda de España 1;B1;Autobús Urbano
par_8_12520;VENTURA DE ARGUMOSA-RESIDENCIA;Calle de Ventura de Argumosa 4;B1;Autobús Urbano
par_8_16139;AV.ESPAÑA-VELÁZQUEZ;Avda de España 23;B1;Autobús Urbano
par_8_17419;AV.MADRID-AV.CAÑADA;Calle   Cañada 36;B1;Autobús Urbano
par_8_17421;ARGENTINA-VENEZUELA;Calle   Argentina 17;B1;Autobús Urbano
par_8_17614;AV.ESPAÑA-MAR ROJO;Avda de España 2;B1;Autobús Urbano
par_8_17615;AV.ESPAÑA-BARRIO DEL PUERTO;Avda de España 8;B1;Autobús Urbano
par_8_17616;AV.ESPAÑA-BARRIO DEL PUERTO;Avda de España 3;B1;Autobús Urbano
par_8_07110;DOCTOR FLEMING-COSLADA CENTRAL;Calle del Doctor Fleming 41;B1;Autobús Urbano
par_8_07168;VELÁZQUEZ-CENTRO DE MAYORES;Calle de Velázquez 6;B1;Autobús Urbano
par_8_07172;DOCTOR FLEMING-COSLADA CENTRAL;Calle del Doctor Fleming 41;B1;Autobús Urbano
par_8_09982;AV.SAHARA OCCIDENTAL-IGNACIO ELLACURIA;Avda del Esparragal 87;B1;Autobús Urbano
par_8_09983;AV.SAHARA OCCIDENTAL-IGNACIO ELLACURIA;Avda del Esparragal 87;B1;Autobús Urbano
par_8_09984;AV.SAHARA OCCIDENTAL-JOSÉ S.MARTÍN;Avda del Esparragal 59;B1;Autobús Urbano
par_8_09985;AV.SAHARA OCCIDENTAL-JOSÉ S.MARTÍN;Avda del Esparragal 59;B1;Autobús Urbano
par_8_09986;AV.ESPARRAGAL-GABRIEL CELAYA;Avda del Esparragal 29;B1;Autobús Urbano
par_8_09987;AV.ESPARRAGAL-GABRIEL CELAYA;Avda del Esparragal 17;B1;Autobús Urbano
par_8_11757;MOSCÚ-POLIDEPORTIVO;Calle   Sofía 28;B1;Autobús Urbano
par_8_11758;MOSCÚ-OSLO;Calle   Moscú 39;B1;Autobús Urbano
par_8_11759;MOSCÚ-PARÍS;Calle  Moscú 62;B1;Autobús Urbano
par_8_12328;AV.PLANTÍO-RECINTO FERIAL;Avda del Plantío 12;B1;Autobús Urbano
par_8_12329;AV.PLANTÍO-RECINTO FERIAL;Avda del Plantío 12;B1;Autobús Urbano
par_8_12406;MOSCÚ-POLIDEPORTIVO;Calle   Moscú 61;B1;Autobús Urbano
par_8_12407;AV.BERLÍN-CENTRO COMERCIAL;Avda de Berlín 5;B1;Autobús Urbano
par_8_12408;AV.BERLÍN-CENTRO COMERCIAL;Avda de Berlín 5;B1;Autobús Urbano
par_8_17620;PZA.DOCTOR MARAÑÓN-AV.CONSTITUCIÓN;Plaza del Doctor Marañón 3;B1;Autobús Urbano
par_8_17621;PZA.DOCTOR MARAÑÓN-DOCTOR GªORTÍZ;Plaza del Doctor Marañón 5;B1;Autobús Urbano
par_8_17626;VIRGEN DE LA CABEZA-PARQUE NORTE PLANTÍO;Calle de la Virgen de la Cabeza 10;B1;Autobús Urbano
par_8_17628;VIRGEN DE LA CABEZA-PARQUE NORTE PLANTÍO;Calle de la Virgen de la Cabeza 10;B1;Autobús Urbano
par_8_17631;VIRGEN DE LA CABEZA-GTA.PRIMERO DE MAYO;Gta del Primero de Mayo 12;B1;Autobús Urbano
par_8_18529;AV.MARIE CURIE-HOSPITAL DEL HENARES;Avda de Marie Curie 1;B1;Autobús Urbano
par_8_3513;SAMANIEGO-CAMPEZO;Calle de Samaniego 12;A;Autobús Urbano
par_8_3514;SAMANIEGO-CAMPEZO;Calle de Samaniego 7;A;Autobús Urbano
par_8_50006;AV.BLAS DE LEZO-IGUALDAD;Avda de Blas de Lezo 9;A;Autobús Urbano
par_8_50007;CONCEJAL V.GRANIZO-FCO.GRANDE COVIÁN;Calle del Concejal Victorino Granizo 1;A;Autobús Urbano
par_8_50008;AV.BLAS DE LEZO-CERRO DEL MONTE;Avda de Blas de Lezo 9;A;Autobús Urbano
par_8_50023;ALCALDE ANDRÉS MADRID DÁVILA-CASA TILLY;Calle del Marqués de Casa Tilly 1;A;Autobús Urbano
par_8_50034;ILUSIÓN-TOLERANCIA;Calle de la Ilusión 21;A;Autobús Urbano
par_8_50035;ILUSIÓN-TOLERANCIA;Calle de la Ilusión SN;A;Autobús Urbano
par_8_51006;ALCALDE A.MADRID DÁVILA-PILAR BELLOSILLO;Calle de Alcalde Andrés Madrid Dávila SN;A;Autobús Urbano
par_8_51007;FERENC PUSKAS-PILAR BELLOSILLO;Calle de Ferenc Puskas 12;A;Autobús Urbano
par_8_5295;MARIO MORENO CANTINFLAS-MIGUEL DELIBES;Calle de Mario Moreno Cantinflas SN;A;Autobús Urbano
par_8_5299;MARIO MORENO CANTINFLAS-VICTORIA KENT;Calle de Mario Moreno Cantinflas SN;A;Autobús Urbano
par_8_5302;VICTORIA KENT-ARROYO DEL CAÑAVERAL;Calle de Victoria Kent 85;A;Autobús Urbano
par_8_5304;VICTORIA KENT-ARROYO DEL CAÑAVERAL;Calle de Victoria Kent 85;A;Autobús Urbano
par_8_5308;LUIS OCAÑA-A.MARTÍN RODRÍGUEZ;Calle de Luis Ocaña SN;A;Autobús Urbano
par_8_5310;LUIS OCAÑA-ANNA FRANK;Calle de Luis Ocaña SN;A;Autobús Urbano
par_8_19257;CTRA.M206-CTRA.M203;Ctra de M-203 (Torrejón-Mejorada) 16400;B2;Autobús Urbano
par_8_20266;TERMINAL PZA.ESPAÑA-EST.TORREJÓN;Plaza   España 7;B2;Autobús Urbano
par_8_20942;SANTA ROSA-ANTONIO GAUDÍ;Calle de Santa Rosa 2;B2;Autobús Urbano
par_8_20943;SANTA ROSA-VENEZUELA;Calle de Santa Rosa 14;B2;Autobús Urbano
par_8_07408;MIGUEL HERNÁNDEZ-ANTONIO GAUDÍ;Calle de Miguel Hernández 2;B2;Autobús Urbano
par_8_07536;CTRA.M203-CAÑADA REAL DE MERINA;Ctra   M-203 6200;A;Autobús Urbano
par_8_07537;CTRA.M203-CAÑADA REAL DE MERINA;Avia   R-3 7100;A;Autobús Urbano
par_8_11523;MIGUEL HERNÁNDEZ-AV.CONCORDIA;Calle de Miguel Hernández 7;B2;Autobús Urbano
par_8_19402;Pº DEL ARENERO-SANTA ROSA;Paseo del Arenero 10;B2;Autobús Urbano
par_8_20156;BERLÍN-PZA.RIGA;Calle   Berlín 1;B2;Autobús Urbano
par_8_20157;BERLÍN.PZA.RIGA;Calle   Berlín 1;B2;Autobús Urbano
par_8_3029;HACIENDA DE PAVONES-INTERCAMBIADOR;Calle de la Hacienda de Pavones 342;A;Autobús Urbano
par_8_50044;AV.AHIJONES 9-AV.AHIJONES BERROCALES 1;Ctra de Madrid a Rivas Jarama 3300;A;Autobús Urbano
par_8_50045;AV.AHIJONES 9-AV.AHIJONES BERROCALES 1;Ctra de Madrid a Rivas Jarama 3300;A;Autobús Urbano
par_8_07543;AV.REY JUAN CARLOS I-EST.JULIÁN BESTEIRO;Avda   Rey Juan Carlos I 32;B1;Autobús Urbano
par_8_07544;AV.REY JUAN CARLOS I-EST.JULIÁN BESTEIRO;Avda   Rey Juan Carlos I 25;B1;Autobús Urbano
par_8_07646;DOMINGO PÁRRAGA-FUNDICIÓN;Calle de Domingo Párraga 86;A;Autobús Urbano
par_8_07647;DOMINGO PÁRRAGA-POLIGONO INDUSTRIAL;Calle de Domingo Párraga 25;A;Autobús Urbano
par_8_07654;AV.REAL DE PINTO-INEM;Avda   Real de Pinto 31;A;Autobús Urbano
par_8_07655;AV.REAL DE PINTO-INEM;Avda   Real de Pinto 32;A;Autobús Urbano
par_8_07656;AV.REAL DE PINTO-COL.BUTANO;Avda  Real de Pinto 70;A;Autobús Urbano
par_8_07657;AV.REAL DE PINTO-COL.BUTANO;Avda  Real de Pinto 70;A;Autobús Urbano
par_8_07877;NTRA.SEÑORA ALMUDENA-POLVORANCA;Calle   Nuestra Señora de la Almudena 5;B1;Autobús Urbano
par_8_07878;SANTA TERESA-ESTACIÓN;Calle   Santa Teresa 6;B1;Autobús Urbano
par_8_07879;SANTA TERESA-ESTACIÓN;Calle   Santa Teresa 1;B1;Autobús Urbano
par_8_07898;AV.DR.MARTÍN VEGUE-AV.DE LA MANCHA;Avda   Doctor Martín-Vegue 5;B1;Autobús Urbano
par_8_07900;AV.FUENLABRADA-TRVA.DEL CID;Avda   Fuenlabrada 28;B1;Autobús Urbano
par_8_07902;AV.FUENLABRADA-BATALLA DE BRUNETE;Avda   Fuenlabrada 8;B1;Autobús Urbano
par_8_07904;AV.UNIVERSIDAD-POLICÍA NACIONAL;Avda   Universidad 23;B1;Autobús Urbano
par_8_07905;AV.UNIVERSIDAD-UNIVERSIDAD;Avda   Universidad 25;B1;Autobús Urbano
par_8_07907;AV.UNIVERSIDAD-SANTA ROSA;Avda   Universidad 35;B1;Autobús Urbano
par_8_07908;AV.UNIVERSIDAD-SANTA ROSA;Avda   Universidad 33;B1;Autobús Urbano
par_8_07914;AV.LOS PINOS-CENTRO DE SALUD Y GERENCIA;Avda de los Pinos 18;B1;Autobús Urbano
par_8_07922;AV.LA MANCHA-PARQUE PABLO RUIZ PICASSO;Avda de la Mancha 14;B1;Autobús Urbano
par_8_07923;AV.REY JUAN CARLOS I-MONEGROS;Avda  Rey Juan Carlos I 1;B1;Autobús Urbano
par_8_07924;AV.REY JUAN CARLOS I-LA RIOJA;Avda   Rey Juan Carlos I 12 A;B1;Autobús Urbano
par_8_07927;RIOJA-COLEGIO;Calle de La Rioja 93;B1;Autobús Urbano
par_8_07928;RIOJA-COLEGIO;Calle de La Rioja 76;B1;Autobús Urbano
par_8_07944;AV.EUROPA-ALCUDIA;Avda   Europa 17;B1;Autobús Urbano
par_8_07946;AV.LENGUA ESPAÑOLA-INSTITUTO;Avda de la Lengua Española 44;B1;Autobús Urbano
par_8_07947;AV.EUROPA-CENTRO DE SALUD;Avda   Europa 3;B1;Autobús Urbano
par_8_07948;AV.EUROPA-CENTRO DE SALUD;Avda  Europa 3;B1;Autobús Urbano
par_8_07949;AV.EUROPA-AV.ALEMANIA;Avda  Europa 17;B1;Autobús Urbano
par_8_07951;RIOJA-ALCUDIA;Calle de La Rioja 88;B1;Autobús Urbano
par_8_07952;RIOJA-ALMUNIA;Calle de La Rioja 90;B1;Autobús Urbano
par_8_07953;RIOJA-AV.REY JUAN CARLOS I;Calle   Rioja 133;B1;Autobús Urbano
par_8_07954;RIOJA-AV.REY JUAN CARLOS I;Calle de La Rioja 118;B1;Autobús Urbano
par_8_07977;AV.ALEMANIA-AV.FRANCIA;Avda  Alemania 10 A;B1;Autobús Urbano
par_8_07978;AV.ALEMANIA-AV.FRANCIA;Avda  Alemania 10 A;B1;Autobús Urbano
par_8_07979;AV.ALEMANIA-INSTITUTO;Avda  Alemania 21;B1;Autobús Urbano
par_8_07980;AV.ALEMANIA-COLEGIO;Avda  Alemania 21;B1;Autobús Urbano
par_8_07981;AV.BÉLGICA-BIBLIOTECA;Avda   Bélgica 65;B1;Autobús Urbano
par_8_07982;AV.BÉLGICA-BIBLIOTECA;Avda   Bélgica 71;B1;Autobús Urbano
par_8_08207;AV.GRAN BRETAÑA-PARQUE LOS CIPRESES;Pque   Príncipes de Asturias SN;B1;Autobús Urbano
par_8_08208;AV.GRAN BRETAÑA-PARQUE LOS CIPRESES;Pque   Los Cipreses 3;B1;Autobús Urbano
par_8_09077;C.C.PARQUESUR-EST.EL CARRASCAL;Avda   Rey Juan Carlos I 112;B1;Autobús Urbano
par_8_09508;POLVORANCA-NTRA.SEÑORA DE BEGOÑA;Calle  Polvoranca 28;B1;Autobús Urbano
par_8_09509;POLVORANCA-NTRA.SEÑORA DE BEGOÑA;Calle   Polvoranca 41;B1;Autobús Urbano
par_8_09518;AV.ORELLANA-PZA.DE LA INMACULADA;Avda  Orellana 22;B1;Autobús Urbano
par_8_09519;AV.PINOS-PZA.DE LA INMACULADA;Avda de los Pinos 2;B1;Autobús Urbano
par_8_1191;ALCOCER-LITOS;Calle de Alcocer 35;A;Autobús Urbano
par_8_1192;ALCOCER-LITOS;Calle de Alcocer 25;A;Autobús Urbano
par_8_1193;ALCOCER-AV.REAL DE PINTO;Calle de Alcocer 54;A;Autobús Urbano
par_8_1194;ALCOCER-AV.REAL DE PINTO;Calle de Alcocer 45 B;A;Autobús Urbano
par_8_12113;AV.LENGUA ESPAÑOLA-INSTITUTO;Avda de la Lengua Española 44;B1;Autobús Urbano
par_8_13121;AV.LA MANCHA-PARQUE PABLO RUIZ PICASSO;Avda de la Mancha 24 B;B1;Autobús Urbano
par_8_16090;C.C.PARQUESUR-EST.EL CARRASCAL;Pque   Avda Rey Juan Carlos I S/N;B1;Autobús Urbano
par_8_1787;ALCOCER-VIRGEN DESAMPARADOS;Calle de Alcocer 13;A;Autobús Urbano
par_8_1788;ALCOCER-VIRGEN DESAMPARADOS;Calle de Alcocer 26;A;Autobús Urbano
par_8_1789;ALCOCER-ESCORIAZA;Calle de Alcocer 8;A;Autobús Urbano
par_8_1790;ALCOCER-VILLAVERDE CRUCE;Calle de Alcocer 8;A;Autobús Urbano
par_8_18370;NTRA.SEÑORA ALMUDENA-POLVORANCA;Calle  Nuestra Señora de la Almudena 6;B1;Autobús Urbano
par_8_3559;DOMINGO PARRAGA-STA.JOAQUINA VEDRUNA;Calle de Domingo Párraga 58;A;Autobús Urbano
par_8_3562;DOMINGO PARRAGA-STA.JOAQUINA VEDRUNA;Calle de Domingo Párraga 58;A;Autobús Urbano
par_8_3900;DOMINGO PARRAGA-ALBERTO PALACIOS;Calle de Domingo Párraga 42;A;Autobús Urbano
par_8_3901;DOMINGO PARRAGA-ALBERTO PALACIOS;Calle de Domingo Párraga 42;A;Autobús Urbano
par_8_06348;MAGDALENA-PZA.CANTO REDONDO;Calle de la Manzana 6;B1;Autobús Urbano
par_8_07640;CTRA.A42-POL.IND.PRADO OVERA;Avda de la Princesa Juana de Austria 7800;A;Autobús Urbano
par_8_07641;CTRA.A42-POL.IND.PRADO OVERA;Ctra   N-401 7.900;A;Autobús Urbano
par_8_07644;CTRA.A42-FUNDICIÓN;Avda de la Princesa Juana de Austria 9200;A;Autobús Urbano
par_8_07645;CTRA.A42-FUNDICIÓN;Ctra   N-401 (Madrid-Toledo) 9300;A;Autobús Urbano
par_8_08243;GRECO-EST.ALONSO DE MENDOZA;Calle del Greco 10;B1;Autobús Urbano
par_8_08255;AV.JUAN CARLOS I-CENTRO SALUD MENTAL;Avda de Juan Carlos I 8;B1;Autobús Urbano
par_8_08256;AV.JUAN CARLOS I-CENTRO SALUD MENTAL;Avda de Juan Carlos I 6;B1;Autobús Urbano
par_8_08257;AV.JUAN CARLOS I-C.C.GETAFE 3;Avda de Juan Carlos I 8;B1;Autobús Urbano
par_8_08258;AV.JUAN CARLOS I-C.C.GETAFE 3;Avda de Juan Carlos I 8;B1;Autobús Urbano
par_8_08261;AV.JUAN CARLOS I-DESCUBRIMIENTO;Avda de Juan Carlos I 12;B1;Autobús Urbano
par_8_08262;AV.JUAN CARLOS I-FUENTE ANTÓN MERLO;Avda de Juan Carlos I 7;B1;Autobús Urbano
par_8_08279;LISBOA-GUARDIA CIVIL;Calle   Lisboa 4;B1;Autobús Urbano
par_8_08280;TOLEDO-ERMITA SAN ISIDRO;Calle   Toledo 40;B1;Autobús Urbano
par_8_08282;PºJUAN JOSÉ ROSÓN-PARQUE MUNICIPAL;Paseo de Juan José Rosón 1;B1;Autobús Urbano
par_8_08284;GENERAL PINGARRÓN-COLEGIO;Calle   General Pingarrón 4;B1;Autobús Urbano
par_8_08285;AV.JUAN CARLOS I-TESEO;Calle   Egeo 60;B1;Autobús Urbano
par_8_08290;SAN JOSÉ CALASANZ-SERRANILLOS;Calle de San José de Calasanz 33;B1;Autobús Urbano
par_8_08291;MADRID-PIZARRO;Calle  Madrid 115;B1;Autobús Urbano
par_8_08292;MADRID-DAOÍZ;Calle   Titulcia 1;B1;Autobús Urbano
par_8_08301;PINTO-JOSÉ ORTEGA HEREDIA MANZANITA;Calle   José Ortega Heredia Manzanita 1;B1;Autobús Urbano
par_8_08342;PºJUAN JOSÉ ROSÓN-CIENCIAS;Paseo de Juan José Rosón 1;B1;Autobús Urbano
par_8_08343;SDA.P.CHARLIE RIVEL-ALTO DE LA PEDRIZA;Senda del Payaso Charlie Rivel 1;B1;Autobús Urbano
par_8_08344;AV.JUAN CARLOS I-APOLO;Avda de Juan Carlos I 35;B1;Autobús Urbano
par_8_08348;MAGDALENA-ARBOLEDA;Calle  Magdalena 29;B1;Autobús Urbano
par_8_08349;PZA.CUESTAS-UNED;Plaza de las Cuestas 8;B1;Autobús Urbano
par_8_09937;PºJUAN JOSÉ ROSÓN-EST.ARROYO CULEBRO;Paseo de Juan José Rosón 1;B1;Autobús Urbano
par_8_09941;AV.JUAN DE LA CIERVA-PZA.ESPAÑA;Avda de Juan de la Cierva 32;B1;Autobús Urbano
par_8_17042;INTERCAMBIADOR DE PLAZA ELÍPTICA;Pza  Eliptica sn;A;Autobús Urbano
par_8_17895;FERROCARRIL-EST.ALONSO DE MENDOZA;Calle   Ferrocarril 62;B1;Autobús Urbano
par_8_17901;FERROCARRIL-CENTRO DE SALUD;Calle   Ferrocarril 47;B1;Autobús Urbano
par_8_19013;PºJUAN JOSÉ ROSÓN-EST.ARROYO CULEBRO;Paseo de Juan José Rosón 1;B1;Autobús Urbano
par_8_19206;AV.ARCAS DEL AGUA-VEREDA DEL CAMUERZO;Calle   Corindón 63;B1;Autobús Urbano
par_8_19207;AV.ARCAS DEL AGUA-VEREDA DEL CAMUERZO;Avda de las Arcas del Agua 1;B1;Autobús Urbano
par_8_19209;AV.MANUEL AZAÑA-PºJUAN HERNÁNDEZ SARABIA;Avda de Manuel Azaña 1;B1;Autobús Urbano
par_8_19210;AV.MANUEL AZAÑA-PºIGNACIO H.DE CISNEROS;Avda de Manuel Azaña 1;B1;Autobús Urbano
par_8_19212;AV.MANUEL AZAÑA-Pº MARÍA LEJÁRRAGA;Avda de Manuel Azaña 1;B1;Autobús Urbano
par_8_19224;VIA LUSITANA-PZA ELIPTICA;Calle   Vía Lusitana 2;A;Autobús Urbano
par_8_20020;AV.MANUEL AZAÑA-AV.LUIS ARAQUISTAIN;Avda de Manuel Azaña 1;B1;Autobús Urbano
par_8_20426;AV.ISABEL DE PALENCIA-LINA ODENA;Avda de Isabel de Palencia 1;B1;Autobús Urbano
par_8_20446;AV.JUAN CARLOS I-SAN MAURICIO;Avda de Juan Carlos I 20;B1;Autobús Urbano
par_8_3929;VIA LUSITANA-PZA.ELIPTICA;Calle   Vía Lusitana 2;A;Autobús Urbano
par_8_5349;PRINCESA J.AUSTRIA-AV.POBLADOS;Avda de la Princesa Juana de Austria 5400;A;Autobús Urbano
par_8_5687;AV.PRINCESA JUANA AUSTRIA-AV.POBLADOS;Avda de la Princesa Juana de Austria 5200;A;Autobús Urbano
est_90_36;Intercambiador de Plaza Elíptica;Calle  Vía Lusitana 2;A;Autobús Urbano
par_8_08319;AV.LOS ÁNGELES-PZA.ESPAÑA;Avda de los Ángeles 6;B1;Autobús Urbano
par_8_08324;AV.ARAGÓN-BADAJOZ;Avda de Aragón 13;B1;Autobús Urbano
par_8_08325;AV.ARAGÓN-EXTREMADURA;Avda de Aragón 27;B1;Autobús Urbano
